gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,33.76,96.0,1785366532.5690932
,,0.0,33.88,96.0,1785366533.6190195
,,0.0,33.84,96.0,1785366534.6642005
,,0.0,33.89,96.0,1785366535.713754
,,0.0,33.85,96.0,1785366536.7615669
,,0.0,33.88,96.0,1785366537.809671
,,0.0,33.93,96.0,1785366538.8586981
,,0.0,18.53,0.0,1785366539.9093633
,,0.0,12.81,0.0,1785366540.9338067
,,0.0,12.74,0.0,1785366541.957151
,,0.0,12.69,0.0,1785366542.982351
,,0.0,12.68,0.0,1785366544.0066159
,,0.0,12.67,0.0,1785366545.0306928
,,0.0,12.62,0.0,1785366546.058078
,,0.0,12.6,0.0,1785366547.0853794
,,0.0,12.56,0.0,1785366548.1079378
,,0.0,25.27,0.0,1785366549.133253
,,0.0,33.41,96.0,1785366550.1756144
,,0.0,33.57,96.0,1785366551.220813
,,0.0,33.62,96.0,1785366552.2669878
,,0.0,33.65,96.0,1785366553.3145099
,,0.0,33.66,96.0,1785366554.363751
,,0.0,33.72,96.0,1785366555.413444
,,0.0,33.49,96.0,1785366556.4629447
,,0.0,19.08,0.0,1785366557.511999
,,0.0,12.7,0.0,1785366558.5380702
,,0.0,12.63,0.0,1785366559.5619774
,,0.0,12.58,0.0,1785366560.5890703
,,0.0,12.57,0.0,1785366561.6140547
,,0.0,12.52,0.0,1785366562.638243
,,0.0,12.48,0.0,1785366563.6631467
,,0.0,12.48,0.0,1785366564.6873343
,,0.0,12.44,0.0,1785366565.712276
,,0.0,19.51,1.0,1785366566.7382119
,,0.0,33.23,96.0,1785366567.785222
,,0.0,33.28,96.0,1785366568.83163
,,0.0,33.33,96.0,1785366569.8759892
,,0.0,33.35,96.0,1785366570.9262893
,,0.0,33.46,96.0,1785366571.9774961
,,0.0,33.48,96.0,1785366573.027457
,,0.0,33.51,96.0,1785366574.0683768
,,0.0,33.6,96.0,1785366575.11539
,,0.0,33.59,96.0,1785366576.1650505
,,0.0,30.6,96.0,1785366577.2121918
,,0.0,12.62,0.0,1785366578.2367334
,,0.0,12.56,0.0,1785366579.2621555
,,0.0,12.5,0.0,1785366580.288738
,,0.0,12.38,0.0,1785366581.3158355
,,0.0,12.3,0.0,1785366582.3418221
,,0.0,12.3,0.0,1785366583.370162
,,0.0,12.23,0.0,1785366584.3966377
,,0.0,12.23,0.0,1785366585.4209785
,,0.0,12.17,0.0,1785366586.4468434
,,0.0,33.01,96.0,1785366587.4722035
,,0.0,33.01,96.0,1785366588.525037
,,0.0,33.22,96.0,1785366589.5770612
,,0.0,33.25,96.0,1785366590.6199634
,,0.0,33.25,96.0,1785366591.6671424
,,0.0,33.34,96.0,1785366592.7147698
,,0.0,33.31,96.0,1785366593.759758
,,0.0,33.41,96.0,1785366594.809049
,,0.0,33.45,96.0,1785366595.8576226
,,0.0,33.56,96.0,1785366596.900202
,,0.0,33.5,96.0,1785366597.9584289
,,0.0,33.55,96.0,1785366599.0048373
,,0.0,33.54,96.0,1785366600.055293
,,0.0,16.69,0.0,1785366601.1055822
,,0.0,12.54,0.0,1785366602.1288521
,,0.0,12.47,0.0,1785366603.1528678
,,0.0,12.33,0.0,1785366604.1780355
,,0.0,12.31,0.0,1785366605.2034917
,,0.0,12.28,0.0,1785366606.2262518
,,0.0,12.26,0.0,1785366607.251657
,,0.0,12.26,0.0,1785366608.2764103
,,0.0,12.2,0.0,1785366609.3005905
,,0.0,27.16,0.0,1785366610.3263636
,,0.0,33.18,96.0,1785366611.3753717
,,0.0,33.22,96.0,1785366612.4266117
,,0.0,33.31,96.0,1785366613.4726312
,,0.0,33.25,96.0,1785366614.522809
,,0.0,33.38,96.0,1785366615.5693142
,,0.0,33.44,96.0,1785366616.615255
,,0.0,33.45,96.0,1785366617.663937
,,0.0,33.44,96.0,1785366618.7123709
,,0.0,33.44,96.0,1785366619.7568855
,,0.0,33.37,96.0,1785366620.8101425
,,0.0,33.44,96.0,1785366621.860539
,,0.0,33.52,96.0,1785366622.9078548
,,0.0,34.47,95.0,1785366623.9600263
,,0.0,33.53,96.0,1785366625.0087767
,,0.0,33.57,96.0,1785366626.0585997
,,0.0,34.74,96.0,1785366627.1054068
,,0.0,33.52,96.0,1785366628.1537867
