gpu_mem_total_mib,gpu_mem_used_mib,gpu_mem_util_pct,gpu_power_w,gpu_util_pct,t
,,0.0,35.19,96.0,1785364181.3485672
,,0.0,35.24,96.0,1785364182.3899584
,,0.0,30.43,0.0,1785364183.4353483
,,0.0,35.21,96.0,1785364184.476523
,,0.0,35.19,96.0,1785364185.5216336
,,0.0,35.17,96.0,1785364186.5674508
,,0.0,30.93,27.0,1785364187.599278
,,0.0,35.23,96.0,1785364188.6485834
,,0.0,35.21,96.0,1785364189.694437
,,0.0,30.97,21.0,1785364190.7425687
,,0.0,30.13,96.0,1785364191.7672753
,,0.0,35.13,96.0,1785364192.8121707
,,0.0,36.63,96.0,1785364193.8567758
,,0.0,36.67,96.0,1785364194.9060125
,,0.0,30.62,47.0,1785364195.9474366
,,0.0,35.16,96.0,1785364196.998879
,,0.0,36.56,2.0,1785364198.0470161
,,0.0,35.13,96.0,1785364199.0930564
,,0.0,35.19,96.0,1785364200.1438622
,,0.0,34.1,96.0,1785364201.1934276
,,0.0,32.42,0.0,1785364202.2163587
,,0.0,35.15,96.0,1785364203.2625098
,,0.0,35.19,96.0,1785364204.308899
,,0.0,37.2,96.0,1785364205.3549557
,,0.0,35.27,96.0,1785364206.3997793
,,0.0,35.25,96.0,1785364207.4484007
,,0.0,32.18,96.0,1785364208.4955626
,,0.0,29.36,0.0,1785364209.5232458
,,0.0,35.17,96.0,1785364210.5738127
,,0.0,35.16,96.0,1785364211.6236162
,,0.0,37.26,96.0,1785364212.6705472
,,0.0,35.2,96.0,1785364213.7159245
,,0.0,35.25,96.0,1785364214.7632687
,,0.0,29.07,0.0,1785364215.8111103
,,0.0,37.94,96.0,1785364216.8340373
,,0.0,32.64,96.0,1785364217.8822584
,,0.0,40.17,96.0,1785364218.9082668
,,0.0,36.91,2.0,1785364219.9567878
,,0.0,37.31,2.0,1785364221.0074608
,,0.0,35.19,96.0,1785364222.0609946
,,0.0,35.21,96.0,1785364223.1129656
,,0.0,35.26,96.0,1785364224.162186
,,0.0,26.31,0.0,1785364225.1896198
,,0.0,35.19,96.0,1785364226.2427356
,,0.0,35.23,96.0,1785364227.2904825
,,0.0,35.24,96.0,1785364228.3384137
,,0.0,30.81,0.0,1785364229.3884802
,,0.0,35.16,96.0,1785364230.4361444
,,0.0,35.2,96.0,1785364231.483627
,,0.0,31.24,96.0,1785364232.5273829
,,0.0,29.53,0.0,1785364233.5536592
,,0.0,35.13,96.0,1785364234.5980785
,,0.0,35.13,96.0,1785364235.6404595
,,0.0,32.82,49.0,1785364236.6824617
,,0.0,33.82,96.0,1785364237.7070205
,,0.0,35.17,96.0,1785364238.755386
,,0.0,35.2,96.0,1785364239.80209
,,0.0,28.61,18.0,1785364240.845758
,,0.0,32.16,96.0,1785364241.870686
,,0.0,35.17,96.0,1785364242.9169738
,,0.0,35.14,96.0,1785364243.9593792
,,0.0,36.74,2.0,1785364245.006105
,,0.0,35.21,96.0,1785364246.0606346
,,0.0,31.36,96.0,1785364247.1063893
,,0.0,37.51,96.0,1785364248.1512482
,,0.0,40.88,96.0,1785364249.174753
,,0.0,35.22,96.0,1785364250.2217014
,,0.0,35.24,96.0,1785364251.2711594
,,0.0,23.62,96.0,1785364252.316146
,,0.0,37.82,53.0,1785364253.3390062
,,0.0,35.23,96.0,1785364254.387857
,,0.0,35.2,96.0,1785364255.436961
,,0.0,24.84,96.0,1785364256.4860718
,,0.0,41.9,92.0,1785364257.510779
,,0.0,35.15,96.0,1785364258.5557156
,,0.0,35.19,96.0,1785364259.5981667
,,0.0,28.94,96.0,1785364260.642013
,,0.0,35.53,96.0,1785364261.6898172
,,0.0,35.21,96.0,1785364262.7346752
,,0.0,37.0,96.0,1785364263.7777765
,,0.0,35.21,96.0,1785364264.8258002
,,0.0,30.76,96.0,1785364265.8755386
,,0.0,35.2,96.0,1785364266.9247212
,,0.0,35.17,96.0,1785364267.9722762
,,0.0,34.64,96.0,1785364269.019792
,,0.0,36.97,96.0,1785364270.0719578
,,0.0,35.24,96.0,1785364271.1172276
,,0.0,35.32,96.0,1785364272.1677945
,,0.0,30.62,0.0,1785364273.2176783
,,0.0,35.27,96.0,1785364274.2723742
,,0.0,35.24,96.0,1785364275.3170803
,,0.0,34.48,96.0,1785364276.3621535
,,0.0,27.06,0.0,1785364277.3870444
,,0.0,35.26,96.0,1785364278.4342182
,,0.0,37.03,96.0,1785364279.4807565
,,0.0,35.22,96.0,1785364280.527119
,,0.0,35.33,96.0,1785364281.580802
